55222.2871   2.86e-11  6.91e-12  >1TeV       MAGIC       ph/cm^2/s^1
55233.1099   3.20e-11  5.01e-12  >1TeV       MAGIC       ph/cm^2/s^1
55234.2071   1.21e-11  2.38e-12  >1TeV       MAGIC       ph/cm^2/s^1
55236.0427   9.44e-12  4.08e-12  >1TeV       MAGIC       ph/cm^2/s^1
55237.0417   2.30e-11  5.88e-12  >1TeV       MAGIC       ph/cm^2/s^1
55238.0982   7.41e-12  2.21e-12  >1TeV       MAGIC       ph/cm^2/s^1
55240.0306   7.64e-12  3.21e-12  >1TeV       MAGIC       ph/cm^2/s^1
55264.9744   4.33e-11  5.57e-12  >1TeV       MAGIC       ph/cm^2/s^1
55265.9876   4.84e-11  4.64e-12  >1TeV       MAGIC       ph/cm^2/s^1
55267.9583   1.17e-11  4.73e-12  >1TeV       MAGIC       ph/cm^2/s^1
55268.9555   2.77e-11  7.40e-12  >1TeV       MAGIC       ph/cm^2/s^1
55269.9498   1.29e-11  3.81e-12  >1TeV       MAGIC       ph/cm^2/s^1
55272.9413   1.15e-11  4.31e-12  >1TeV       MAGIC       ph/cm^2/s^1
55275.9882   9.80e-12  3.10e-12  >1TeV       MAGIC       ph/cm^2/s^1
55277.0630   7.27e-12  1.85e-12  >1TeV       MAGIC       ph/cm^2/s^1
55287.9268   1.30e-11  4.95e-12  >1TeV       MAGIC       ph/cm^2/s^1
55288.9591   9.92e-12  2.65e-12  >1TeV       MAGIC       ph/cm^2/s^1
55291.0485   9.50e-12  3.37e-12  >1TeV       MAGIC       ph/cm^2/s^1
55292.0454   1.23e-11  4.17e-12  >1TeV       MAGIC       ph/cm^2/s^1
55293.0423   5.81e-12  2.85e-12  >1TeV       MAGIC       ph/cm^2/s^1
55297.0317   7.96e-12  3.19e-12  >1TeV       MAGIC       ph/cm^2/s^1
55298.0285   3.49e-12  2.09e-12  >1TeV       MAGIC       ph/cm^2/s^1
55303.9743   1.52e-11  2.76e-12  >1TeV       MAGIC       ph/cm^2/s^1
55320.8899   8.74e-12  3.76e-12  >1TeV       MAGIC       ph/cm^2/s^1
55321.9084   1.42e-11  4.64e-12  >1TeV       MAGIC       ph/cm^2/s^1
55330.8993   1.36e-11  7.33e-12  >1TeV       MAGIC       ph/cm^2/s^1
55331.9258   3.57e-12  1.17e-12  >1TeV       MAGIC       ph/cm^2/s^1
55332.9053   2.36e-11  4.83e-12  >1TeV       MAGIC       ph/cm^2/s^1
55334.9115   1.04e-11  4.89e-12  >1TeV       MAGIC       ph/cm^2/s^1
55345.9062   1.46e-11  4.99e-12  >1TeV       MAGIC       ph/cm^2/s^1
55346.9212   6.90e-12  1.66e-12  >1TeV       MAGIC       ph/cm^2/s^1
55347.9081   -4.46e-13 4.36e-13  >1TeV       MAGIC       ph/cm^2/s^1
55349.9012   1.72e-12  1.18e-12  >1TeV       MAGIC       ph/cm^2/s^1
55350.9017   1.67e-12  1.21e-12  >1TeV       MAGIC       ph/cm^2/s^1
55351.9161   8.31e-13  6.72e-13  >1TeV       MAGIC       ph/cm^2/s^1
55352.9016   3.16e-12  1.63e-12  >1TeV       MAGIC       ph/cm^2/s^1
55353.9032   1.04e-12  1.18e-12  >1TeV       MAGIC       ph/cm^2/s^1
55354.9099   2.66e-13  8.87e-13  >1TeV       MAGIC       ph/cm^2/s^1
55355.9032   1.54e-12  1.21e-12  >1TeV       MAGIC       ph/cm^2/s^1
55356.9189   1.11e-12  5.61e-13  >1TeV       MAGIC       ph/cm^2/s^1
55357.8953   5.26e-12  3.87e-12  >1TeV       MAGIC       ph/cm^2/s^1
55358.9041   6.39e-13  9.94e-13  >1TeV       MAGIC       ph/cm^2/s^1
55359.9054   9.15e-13  1.06e-12  >1TeV       MAGIC       ph/cm^2/s^1
55360.9240   1.21e-13  5.85e-13  >1TeV       MAGIC       ph/cm^2/s^1
55362.9123   8.24e-13  7.84e-13  >1TeV       MAGIC       ph/cm^2/s^1
55149.2479   3.42e-10  1.98e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55152.2404   2.55e-10  5.84e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55154.2679   1.87e-10  2.20e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55155.2645   2.21e-10  2.16e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55157.2696   2.32e-10  2.37e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55160.2736   2.39e-10  3.18e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55162.2746   1.88e-10  2.98e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55163.2760   2.42e-10  3.87e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55164.2767   2.89e-10  4.58e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55165.2767   1.81e-10  3.22e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55193.1839   3.83e-10  6.13e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55204.1404   5.24e-10  2.74e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55207.1642   5.92e-10  2.08e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55208.1489   4.42e-10  3.92e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55209.2094   3.56e-10  2.41e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55210.2154   6.63e-10  1.86e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55211.1946   4.92e-10  1.98e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55212.2113   2.66e-10  2.47e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55214.1942   1.26e-10  1.62e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55215.1929   3.16e-10  2.31e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55216.1900   6.17e-10  1.60e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55217.1951   3.49e-10  2.63e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55218.2882   2.06e-10  3.07e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55219.1979   1.94e-10  2.00e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55220.1820   3.57e-10  2.52e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55221.2030   3.35e-10  1.39e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55222.2871   3.39e-10  3.71e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55233.1099   3.92e-10  2.66e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55234.2071   2.23e-10  1.59e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55236.0427   1.97e-10  2.82e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55237.0417   2.54e-10  2.94e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55238.0982   1.69e-10  1.62e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55240.0306   2.34e-10  2.64e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55264.9744   4.30e-10  2.61e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
55265.9876   4.93e-10  2.19e-11  >0.2TeV     MAGIC       ph/cm^2/s^1
